race,year,driver,start_lap,last_lap_time
Miami,2024,ALB,37,93.157
Miami,2024,ALB,38,93.054
Miami,2024,ALB,39,92.997
Miami,2024,ALB,40,93.499
Miami,2024,ALB,41,92.765
Miami,2024,ALB,42,93.642
Miami,2024,ALB,43,92.947
Miami,2024,ALB,44,92.681
Miami,2024,ALB,45,92.778
Miami,2024,ALB,46,92.565
Miami,2024,ALB,47,92.801
Miami,2024,ALB,48,92.66
Miami,2024,ALB,49,92.552
Miami,2024,ALB,50,92.646
Miami,2024,ALB,51,92.755
Japan,2025,PIA,17,93.572
Japan,2025,PIA,18,93.667
Japan,2025,PIA,19,93.66
Japan,2025,PIA,22,93.435
Japan,2025,PIA,23,93.844
Japan,2025,PIA,24,93.017
Japan,2025,PIA,25,92.386
Japan,2025,PIA,26,92.399
Japan,2025,PIA,27,92.44
Japan,2025,PIA,28,92.435
Japan,2025,PIA,29,92.142
Japan,2025,PIA,30,92.181
Japan,2025,PIA,31,92.047
Japan,2025,PIA,32,92.001
Japan,2025,PIA,33,91.828
Japan,2025,PIA,34,91.432
Japan,2025,PIA,35,91.681
Japan,2025,PIA,36,91.854
Japan,2025,PIA,37,91.615
Japan,2025,PIA,38,91.616
Japan,2025,PIA,39,91.762
Japan,2025,PIA,40,91.631
Japan,2025,PIA,41,91.475
Japan,2025,PIA,42,91.565
Japan,2025,PIA,43,91.33
Japan,2025,PIA,44,91.42
Japan,2025,PIA,45,91.875
Japan,2025,PIA,46,91.551
Japan,2025,PIA,47,91.284
Japan,2025,PIA,48,91.222
Japan,2025,PIA,49,91.109
Austria,2025,NOR,19,70.789
Austria,2025,NOR,22,71.043
Austria,2025,NOR,23,69.921
Austria,2025,NOR,24,70.012
Austria,2025,NOR,25,69.829
Austria,2025,NOR,26,69.645
Austria,2025,NOR,27,69.62
Austria,2025,NOR,28,69.522
Austria,2025,NOR,29,69.528
Austria,2025,NOR,30,69.494
Austria,2025,NOR,32,69.641
Austria,2025,NOR,33,69.546
Austria,2025,NOR,34,69.602
Austria,2025,NOR,35,69.561
Austria,2025,NOR,36,69.377
Austria,2025,NOR,37,69.309
Austria,2025,NOR,38,69.779
Austria,2025,NOR,39,69.723
Austria,2025,NOR,40,69.955
Austria,2025,NOR,41,70.682
Austria,2025,NOR,42,69.899
Austria,2025,NOR,43,69.808
Austria,2025,NOR,44,69.638
Austria,2025,NOR,45,69.641
Austria,2025,NOR,46,70.044
Austria,2025,NOR,47,69.677
Austria,2025,NOR,48,69.97
Austria,2025,NOR,49,70.073
Austria,2025,NOR,50,70.072
Austria,2025,NOR,51,70.221
Austria,2025,NOR,54,70.292
Austria,2025,NOR,55,68.989
Austria,2025,NOR,56,69.357
Austria,2025,NOR,57,68.527
Austria,2025,NOR,58,68.552
Austria,2025,NOR,59,68.326
Austria,2025,NOR,60,68.435
Austria,2025,NOR,61,68.678
Austria,2025,NOR,62,68.272
Austria,2025,NOR,63,68.665
Austria,2025,NOR,64,68.698
Austria,2025,NOR,65,68.655
Austria,2025,NOR,66,68.754
Hungary,2025,STR,17,83.33
Hungary,2025,STR,18,83.27
Hungary,2025,STR,19,82.899
Hungary,2025,STR,20,82.966
Hungary,2025,STR,21,83.424
Hungary,2025,STR,22,83.243
Hungary,2025,STR,23,83.0
Hungary,2025,STR,24,83.153
Hungary,2025,STR,25,83.077
Hungary,2025,STR,26,83.236
Hungary,2025,STR,27,83.121
Hungary,2025,STR,28,82.878
Hungary,2025,STR,29,83.043
Hungary,2025,STR,30,83.092
Hungary,2025,STR,31,83.283
Hungary,2025,STR,32,83.465
Hungary,2025,STR,33,83.393
Hungary,2025,STR,34,83.476
Hungary,2025,STR,35,83.259
Hungary,2025,STR,38,83.679
Hungary,2025,STR,39,81.491
Hungary,2025,STR,40,81.605
Hungary,2025,STR,41,81.687
Hungary,2025,STR,42,82.258
Hungary,2025,STR,43,81.7
Hungary,2025,STR,44,81.637
Hungary,2025,STR,45,81.666
Hungary,2025,STR,46,81.686
Hungary,2025,STR,47,81.33
Hungary,2025,STR,48,81.192
Hungary,2025,STR,49,81.148
Hungary,2025,STR,50,80.921
Hungary,2025,STR,51,80.991
Hungary,2025,STR,52,80.983
Hungary,2025,STR,53,80.826
Hungary,2025,STR,54,80.812
Hungary,2025,STR,55,80.923
Hungary,2025,STR,56,80.708
Hungary,2025,STR,57,80.8
Hungary,2025,STR,58,80.85
Hungary,2025,STR,59,80.788
Hungary,2025,STR,60,80.726
Hungary,2025,STR,61,80.802
Hungary,2025,STR,62,80.714
Hungary,2025,STR,63,80.731
Hungary,2025,STR,64,80.955
Hungary,2025,STR,65,80.935
Hungary,2025,STR,66,81.048
Emilia Romagna,2025,GAS,19,81.98
Emilia Romagna,2025,GAS,20,81.99
Emilia Romagna,2025,GAS,21,81.984
Emilia Romagna,2025,GAS,22,82.5
Emilia Romagna,2025,GAS,23,82.317
Emilia Romagna,2025,GAS,24,82.353
Emilia Romagna,2025,GAS,25,82.325
Emilia Romagna,2025,GAS,26,82.475
Emilia Romagna,2025,GAS,27,82.602
Emilia Romagna,2025,GAS,31,82.654
Emilia Romagna,2025,GAS,32,81.074
Emilia Romagna,2025,GAS,33,81.137
Emilia Romagna,2025,GAS,34,81.254
Emilia Romagna,2025,GAS,35,80.859
Emilia Romagna,2025,GAS,36,81.008
Emilia Romagna,2025,GAS,37,80.77
Emilia Romagna,2025,GAS,38,80.794
Emilia Romagna,2025,GAS,39,81.038
Emilia Romagna,2025,GAS,40,81.331
Emilia Romagna,2025,GAS,41,81.215
Emilia Romagna,2025,GAS,42,81.355
Emilia Romagna,2025,GAS,43,81.39
Emilia Romagna,2025,GAS,44,81.785
Emilia Romagna,2025,GAS,54,81.708
Emilia Romagna,2025,GAS,55,82.624
Emilia Romagna,2025,GAS,56,81.211
Emilia Romagna,2025,GAS,57,80.607
Emilia Romagna,2025,GAS,58,81.685
Emilia Romagna,2025,GAS,59,80.398
Austria,2025,OCO,21,71.769
Austria,2025,OCO,22,70.244
Austria,2025,OCO,23,70.561
Austria,2025,OCO,24,70.326
Austria,2025,OCO,25,70.758
Austria,2025,OCO,26,70.79
Austria,2025,OCO,27,70.992
Austria,2025,OCO,28,72.205
Austria,2025,OCO,29,70.871
Austria,2025,OCO,31,71.373
Austria,2025,OCO,32,70.9
Austria,2025,OCO,33,71.233
Austria,2025,OCO,34,70.752
Austria,2025,OCO,35,70.94
Austria,2025,OCO,36,70.655
Austria,2025,OCO,37,70.387
Austria,2025,OCO,38,70.663
Austria,2025,OCO,39,70.739
Austria,2025,OCO,40,70.802
Austria,2025,OCO,41,70.597
Austria,2025,OCO,42,70.925
Austria,2025,OCO,43,70.829
Austria,2025,OCO,44,70.662
Austria,2025,OCO,45,70.815
Austria,2025,OCO,46,70.828
Austria,2025,OCO,47,70.6
Austria,2025,OCO,48,70.705
Austria,2025,OCO,49,70.843
Austria,2025,OCO,52,70.826
Austria,2025,OCO,53,69.687
Austria,2025,OCO,54,69.583
Austria,2025,OCO,55,69.853
Austria,2025,OCO,56,69.55
Austria,2025,OCO,57,69.765
Austria,2025,OCO,58,69.877
Austria,2025,OCO,59,69.621
Austria,2025,OCO,60,69.658
Austria,2025,OCO,61,69.68
Austria,2025,OCO,62,72.661
Austria,2025,OCO,63,69.781
Austria,2025,OCO,64,70.017
Austria,2025,OCO,65,69.744
Singapore,2024,MAG,17,99.274
Singapore,2024,MAG,18,99.441
Singapore,2024,MAG,19,99.706
Singapore,2024,MAG,20,100.7
Singapore,2024,MAG,21,100.283
Singapore,2024,MAG,22,100.483
Singapore,2024,MAG,23,100.347
Singapore,2024,MAG,24,100.303
Singapore,2024,MAG,25,100.508
Singapore,2024,MAG,26,100.389
Singapore,2024,MAG,27,102.209
Singapore,2024,MAG,30,100.97
Singapore,2024,MAG,31,98.131
Singapore,2024,MAG,32,98.206
Singapore,2024,MAG,33,98.472
Singapore,2024,MAG,34,98.36
Singapore,2024,MAG,35,97.926
Singapore,2024,MAG,36,98.293
Singapore,2024,MAG,37,98.536
Singapore,2024,MAG,38,100.825
Singapore,2024,MAG,39,98.615
Singapore,2024,MAG,40,98.56
Singapore,2024,MAG,41,99.835
Singapore,2024,MAG,42,98.197
Singapore,2024,MAG,43,98.166
Singapore,2024,MAG,44,98.083
Singapore,2024,MAG,45,98.812
Singapore,2024,MAG,46,100.315
Singapore,2024,MAG,47,98.655
Singapore,2024,MAG,48,98.264
Singapore,2024,MAG,51,98.204
Singapore,2024,MAG,52,94.754
Monaco,2024,SAI,18,80.076
Monaco,2024,SAI,19,79.177
Monaco,2024,SAI,20,79.445
Monaco,2024,SAI,21,79.403
Monaco,2024,SAI,22,78.917
Monaco,2024,SAI,23,78.889
Monaco,2024,SAI,24,78.993
Monaco,2024,SAI,25,78.568
Monaco,2024,SAI,26,78.537
Monaco,2024,SAI,27,78.088
Monaco,2024,SAI,28,79.49
Monaco,2024,SAI,29,79.281
Monaco,2024,SAI,30,78.697
Monaco,2024,SAI,31,77.326
Monaco,2024,SAI,32,79.784
Monaco,2024,SAI,33,80.136
Monaco,2024,SAI,34,78.778
Monaco,2024,SAI,35,79.013
Monaco,2024,SAI,36,78.465
Monaco,2024,SAI,37,79.275
Monaco,2024,SAI,38,77.577
Monaco,2024,SAI,39,78.412
Monaco,2024,SAI,40,78.31
Monaco,2024,SAI,41,78.653
Monaco,2024,SAI,42,78.714
Monaco,2024,SAI,43,79.171
Monaco,2024,SAI,44,79.594
Monaco,2024,SAI,45,78.762
Monaco,2024,SAI,46,77.885
Monaco,2024,SAI,47,78.731
Monaco,2024,SAI,48,78.141
Monaco,2024,SAI,49,77.894
Monaco,2024,SAI,50,78.259
Monaco,2024,SAI,51,78.545
Monaco,2024,SAI,52,77.528
Monaco,2024,SAI,54,78.094
Monaco,2024,SAI,55,77.742
Monaco,2024,SAI,56,78.661
Monaco,2024,SAI,57,78.119
Monaco,2024,SAI,58,77.599
Monaco,2024,SAI,59,77.501
Monaco,2024,SAI,60,77.134
Monaco,2024,SAI,61,75.159
Monaco,2024,SAI,62,79.046
Monaco,2024,SAI,63,74.726
Monaco,2024,SAI,64,78.207
Monaco,2024,SAI,65,74.813
Monaco,2024,SAI,66,78.137
Monaco,2024,SAI,67,75.409
Monaco,2024,SAI,68,76.847
Monaco,2024,SAI,69,75.595
Monaco,2024,SAI,70,76.218
Monaco,2024,SAI,71,77.117
Monaco,2024,SAI,72,77.214
Monaco,2024,SAI,73,76.785
Monaco,2024,SAI,74,76.417
Singapore,2024,HAM,19,99.044
Singapore,2024,HAM,20,98.202
Singapore,2024,HAM,21,98.745
Singapore,2024,HAM,22,98.916
Singapore,2024,HAM,23,98.194
Singapore,2024,HAM,24,98.396
Singapore,2024,HAM,25,98.352
Singapore,2024,HAM,26,100.158
Singapore,2024,HAM,27,100.171
Singapore,2024,HAM,28,99.999
Singapore,2024,HAM,29,98.455
Singapore,2024,HAM,30,98.026
Singapore,2024,HAM,31,97.833
Singapore,2024,HAM,32,98.44
Singapore,2024,HAM,33,97.696
Singapore,2024,HAM,34,97.447
Singapore,2024,HAM,35,97.413
Singapore,2024,HAM,36,97.68
Singapore,2024,HAM,37,97.985
Singapore,2024,HAM,38,97.938
Singapore,2024,HAM,39,97.765
Singapore,2024,HAM,40,97.971
Singapore,2024,HAM,41,99.333
Singapore,2024,HAM,42,98.19
Singapore,2024,HAM,43,98.115
Singapore,2024,HAM,44,97.393
Singapore,2024,HAM,45,97.593
Singapore,2024,HAM,46,97.801
Singapore,2024,HAM,47,97.797
Singapore,2024,HAM,48,97.922
Singapore,2024,HAM,49,98.294
Singapore,2024,HAM,50,98.331
Singapore,2024,HAM,51,100.411
Singapore,2024,HAM,52,98.647
Singapore,2024,HAM,53,98.627
Singapore,2024,HAM,54,98.669
Singapore,2024,HAM,55,98.352
Singapore,2024,HAM,56,98.634
Singapore,2024,HAM,57,99.121
Singapore,2024,HAM,58,99.034
Italy,2025,HAD,17,84.287
Italy,2025,HAD,18,84.447
Italy,2025,HAD,19,84.032
Italy,2025,HAD,20,84.242
Italy,2025,HAD,21,84.14
Italy,2025,HAD,22,84.122
Italy,2025,HAD,23,83.844
Italy,2025,HAD,24,83.973
Italy,2025,HAD,25,83.801
Italy,2025,HAD,26,83.882
Italy,2025,HAD,27,84.026
Italy,2025,HAD,28,83.885
Italy,2025,HAD,29,83.686
Italy,2025,HAD,30,83.389
Italy,2025,HAD,31,83.701
Italy,2025,HAD,34,83.431
Italy,2025,HAD,35,82.657
Italy,2025,HAD,36,82.581
Italy,2025,HAD,37,82.702
Italy,2025,HAD,38,82.998
Italy,2025,HAD,39,83.082
Italy,2025,HAD,41,82.745
Italy,2025,HAD,42,82.525
Italy,2025,HAD,43,82.595
Italy,2025,HAD,44,82.448
Italy,2025,HAD,45,82.427
Italy,2025,HAD,46,82.33
Italy,2025,HAD,47,82.133
Italy,2025,HAD,48,82.209
Italy,2025,HAD,49,82.239
Miami,2025,NOR,44,90.144
Miami,2025,NOR,45,90.024
Miami,2025,NOR,46,90.095
Miami,2025,NOR,47,89.982
Miami,2025,NOR,48,90.055
Miami,2025,NOR,49,90.11
Miami,2025,NOR,50,90.211
Miami,2025,NOR,51,89.791
Miami,2025,NOR,52,89.9
Miami,2025,NOR,53,90.398
Abu Dhabi,2025,NOR,19,89.958
Abu Dhabi,2025,NOR,20,89.681
Abu Dhabi,2025,NOR,21,89.528
Abu Dhabi,2025,NOR,22,89.133
Abu Dhabi,2025,NOR,23,88.983
Abu Dhabi,2025,NOR,24,88.828
Abu Dhabi,2025,NOR,25,88.875
Abu Dhabi,2025,NOR,26,88.355
Abu Dhabi,2025,NOR,27,88.486
Abu Dhabi,2025,NOR,28,87.998
Abu Dhabi,2025,NOR,29,88.202
Abu Dhabi,2025,NOR,30,88.132
Abu Dhabi,2025,NOR,31,88.066
Abu Dhabi,2025,NOR,32,88.153
Abu Dhabi,2025,NOR,33,88.374
Abu Dhabi,2025,NOR,34,88.081
Abu Dhabi,2025,NOR,35,88.108
Abu Dhabi,2025,NOR,36,87.971
Abu Dhabi,2025,NOR,37,87.841
Abu Dhabi,2025,NOR,38,87.814
Abu Dhabi,2025,NOR,39,87.998
Abu Dhabi,2025,NOR,42,88.068
Abu Dhabi,2025,NOR,43,88.191
Abu Dhabi,2025,NOR,44,87.829
Abu Dhabi,2025,NOR,45,86.834
Abu Dhabi,2025,NOR,46,86.953
Abu Dhabi,2025,NOR,47,87.074
Abu Dhabi,2025,NOR,48,86.867
Abu Dhabi,2025,NOR,49,86.818
Abu Dhabi,2025,NOR,50,86.907
Abu Dhabi,2025,NOR,51,86.968
Abu Dhabi,2025,NOR,52,87.277
Abu Dhabi,2025,NOR,53,86.895
Abu Dhabi,2025,NOR,54,87.08
Miami,2025,VER,46,90.643
Miami,2025,VER,47,90.977
Miami,2025,VER,48,91.136
Miami,2025,VER,49,90.879
Miami,2025,VER,50,90.59
Miami,2025,VER,51,90.668
Miami,2025,VER,52,90.534
Miami,2025,VER,53,90.773
Hungary,2024,LEC,17,84.894
Hungary,2024,LEC,18,84.853
Hungary,2024,LEC,19,84.707
Hungary,2024,LEC,20,84.625
Hungary,2024,LEC,21,84.513
Hungary,2024,LEC,22,84.531
Hungary,2024,LEC,25,84.471
Hungary,2024,LEC,26,83.071
Hungary,2024,LEC,27,83.296
Hungary,2024,LEC,28,82.892
Hungary,2024,LEC,29,82.359
Hungary,2024,LEC,30,82.182
Hungary,2024,LEC,31,82.7
Hungary,2024,LEC,32,82.776
Hungary,2024,LEC,33,82.795
Hungary,2024,LEC,34,83.066
Hungary,2024,LEC,35,83.207
Hungary,2024,LEC,36,83.845
Hungary,2024,LEC,37,84.123
Hungary,2024,LEC,38,84.077
Hungary,2024,LEC,39,84.912
Hungary,2024,LEC,42,84.452
Hungary,2024,LEC,43,82.762
Hungary,2024,LEC,44,82.967
Hungary,2024,LEC,45,83.186
Hungary,2024,LEC,46,83.042
Hungary,2024,LEC,47,82.923
Hungary,2024,LEC,48,83.379
Hungary,2024,LEC,49,83.051
Hungary,2024,LEC,50,82.674
Hungary,2024,LEC,51,82.726
Hungary,2024,LEC,52,82.91
Hungary,2024,LEC,53,82.834
Hungary,2024,LEC,54,82.826
Hungary,2024,LEC,55,82.299
Hungary,2024,LEC,56,82.964
Hungary,2024,LEC,57,83.019
Hungary,2024,LEC,58,84.626
Hungary,2024,LEC,59,83.592
Hungary,2024,LEC,60,82.569
Hungary,2024,LEC,61,82.58
Hungary,2024,LEC,62,82.894
Hungary,2024,LEC,64,83.122
Hungary,2024,LEC,65,83.391
Hungary,2024,LEC,66,83.063
Canada,2025,HUL,17,78.142
Canada,2025,HUL,18,78.208
Canada,2025,HUL,21,78.54
Canada,2025,HUL,22,77.437
Canada,2025,HUL,23,77.743
Canada,2025,HUL,24,77.576
Canada,2025,HUL,25,77.186
Canada,2025,HUL,26,77.358
Canada,2025,HUL,27,77.459
Canada,2025,HUL,28,77.465
Canada,2025,HUL,29,77.289
Canada,2025,HUL,30,77.298
Canada,2025,HUL,31,77.053
Canada,2025,HUL,32,77.503
Canada,2025,HUL,33,77.839
Canada,2025,HUL,34,77.416
Canada,2025,HUL,35,77.128
Canada,2025,HUL,36,77.067
Canada,2025,HUL,37,76.421
Canada,2025,HUL,38,77.137
Canada,2025,HUL,39,76.677
Canada,2025,HUL,40,76.824
Canada,2025,HUL,41,76.536
Canada,2025,HUL,42,76.338
Canada,2025,HUL,43,76.226
Canada,2025,HUL,44,76.175
Canada,2025,HUL,45,76.389
Canada,2025,HUL,46,76.477
Canada,2025,HUL,47,76.304
Canada,2025,HUL,49,77.141
Canada,2025,HUL,50,75.799
Canada,2025,HUL,51,75.96
Canada,2025,HUL,52,75.978
Canada,2025,HUL,53,75.891
Canada,2025,HUL,54,75.669
Canada,2025,HUL,55,76.574
Canada,2025,HUL,56,76.78
Canada,2025,HUL,57,76.914
Canada,2025,HUL,58,75.892
Canada,2025,HUL,59,75.688
Canada,2025,HUL,60,75.984
Canada,2025,HUL,61,76.016
Abu Dhabi,2024,VER,19,89.826
Abu Dhabi,2024,VER,20,90.076
Abu Dhabi,2024,VER,21,90.004
Abu Dhabi,2024,VER,22,89.695
Abu Dhabi,2024,VER,23,89.889
Abu Dhabi,2024,VER,24,89.939
Abu Dhabi,2024,VER,25,89.75
Abu Dhabi,2024,VER,26,89.852
Abu Dhabi,2024,VER,27,90.268
Abu Dhabi,2024,VER,28,89.897
Abu Dhabi,2024,VER,31,90.274
Abu Dhabi,2024,VER,32,88.088
Abu Dhabi,2024,VER,33,88.528
Abu Dhabi,2024,VER,34,88.333
Abu Dhabi,2024,VER,35,88.409
Abu Dhabi,2024,VER,36,89.111
Abu Dhabi,2024,VER,37,88.557
Abu Dhabi,2024,VER,38,88.413
Abu Dhabi,2024,VER,39,88.36
Abu Dhabi,2024,VER,40,88.296
Abu Dhabi,2024,VER,41,88.345
Abu Dhabi,2024,VER,42,88.439
Abu Dhabi,2024,VER,43,88.113
Abu Dhabi,2024,VER,44,88.089
Abu Dhabi,2024,VER,45,88.501
Abu Dhabi,2024,VER,46,88.067
Abu Dhabi,2024,VER,47,88.231
Abu Dhabi,2024,VER,48,88.304
Abu Dhabi,2024,VER,49,87.893
Abu Dhabi,2024,VER,50,87.927
Abu Dhabi,2024,VER,51,87.961
Abu Dhabi,2024,VER,52,87.82
Abu Dhabi,2024,VER,53,88.047
Abu Dhabi,2025,COL,19,89.823
Abu Dhabi,2025,COL,20,89.712
Abu Dhabi,2025,COL,21,89.699
Abu Dhabi,2025,COL,22,89.43
Abu Dhabi,2025,COL,23,89.628
Abu Dhabi,2025,COL,24,89.717
Abu Dhabi,2025,COL,25,89.852
Abu Dhabi,2025,COL,26,90.138
Abu Dhabi,2025,COL,27,89.652
Abu Dhabi,2025,COL,28,89.543
Abu Dhabi,2025,COL,29,89.839
Abu Dhabi,2025,COL,30,89.915
Abu Dhabi,2025,COL,31,89.674
Abu Dhabi,2025,COL,32,89.849
Abu Dhabi,2025,COL,33,89.841
Abu Dhabi,2025,COL,34,90.053
Abu Dhabi,2025,COL,35,90.07
Abu Dhabi,2025,COL,36,90.63
Abu Dhabi,2025,COL,37,90.233
Abu Dhabi,2025,COL,38,90.862
Abu Dhabi,2025,COL,39,90.74
Abu Dhabi,2025,COL,42,92.596
Abu Dhabi,2025,COL,43,87.71
Abu Dhabi,2025,COL,44,88.075
Abu Dhabi,2025,COL,45,88.449
Abu Dhabi,2025,COL,46,88.464
Abu Dhabi,2025,COL,47,88.307
Abu Dhabi,2025,COL,48,88.103
Abu Dhabi,2025,COL,49,88.022
Abu Dhabi,2025,COL,50,88.383
Abu Dhabi,2025,COL,51,88.494
Abu Dhabi,2025,COL,52,88.531
Abu Dhabi,2025,COL,53,88.579
Great Britain,2024,SAI,17,71.462
Great Britain,2024,SAI,18,71.706
Great Britain,2024,SAI,19,71.491
Great Britain,2024,SAI,20,71.839
Great Britain,2024,SAI,21,71.712
Great Britain,2024,SAI,24,71.807
Great Britain,2024,SAI,25,70.011
Great Britain,2024,SAI,26,69.889
Great Britain,2024,SAI,27,70.134
Great Britain,2024,SAI,28,70.239
Great Britain,2024,SAI,29,70.059
Great Britain,2024,SAI,30,70.218
Great Britain,2024,SAI,31,70.327
Great Britain,2024,SAI,32,70.108
Great Britain,2024,SAI,33,70.244
Great Britain,2024,SAI,34,70.141
Great Britain,2024,SAI,35,70.162
Great Britain,2024,SAI,36,70.509
Great Britain,2024,SAI,37,70.473
Great Britain,2024,SAI,38,70.476
Great Britain,2024,SAI,39,71.04
Great Britain,2024,SAI,40,70.842
Great Britain,2024,SAI,41,70.748
Great Britain,2024,SAI,42,70.729
Great Britain,2024,SAI,43,70.906
Great Britain,2024,SAI,44,70.813
Great Britain,2024,SAI,45,71.214
Great Britain,2024,SAI,46,71.081
Great Britain,2024,SAI,49,71.088
Great Britain,2024,SAI,50,69.555
Great Britain,2024,SAI,51,69.357
Great Britain,2024,SAI,52,69.412
Great Britain,2024,SAI,53,70.099
Great Britain,2024,SAI,54,69.981
Great Britain,2024,SAI,55,69.546
Great Britain,2024,SAI,56,69.464
Great Britain,2024,SAI,57,69.282
Great Britain,2024,SAI,58,69.713
Great Britain,2024,SAI,59,69.921
Great Britain,2024,SAI,60,70.192
Great Britain,2024,SAI,61,69.734
Great Britain,2024,SAI,62,69.92
Great Britain,2024,SAI,63,69.957
Great Britain,2024,SAI,65,70.047
Great Britain,2024,SAI,67,71.631
Monaco,2025,HUL,26,77.538
Monaco,2025,HUL,27,78.724
Monaco,2025,HUL,28,79.472
Monaco,2025,HUL,29,79.264
Monaco,2025,HUL,30,79.749
Monaco,2025,HUL,31,80.392
Monaco,2025,HUL,32,79.889
Monaco,2025,HUL,33,80.602
Monaco,2025,HUL,34,77.84
Monaco,2025,HUL,35,78.4
Monaco,2025,HUL,36,80.594
Monaco,2025,HUL,38,78.642
Monaco,2025,HUL,39,78.272
Monaco,2025,HUL,40,78.876
Monaco,2025,HUL,41,78.804
Monaco,2025,HUL,42,78.575
Monaco,2025,HUL,43,77.315
Monaco,2025,HUL,46,77.929
Monaco,2025,HUL,47,75.909
Monaco,2025,HUL,48,75.223
Monaco,2025,HUL,49,76.246
Monaco,2025,HUL,50,78.676
Monaco,2025,HUL,51,76.425
Monaco,2025,HUL,52,81.177
Monaco,2025,HUL,53,80.376
Monaco,2025,HUL,54,79.628
Monaco,2025,HUL,55,78.841
Monaco,2025,HUL,56,79.155
Monaco,2025,HUL,57,77.976
Monaco,2025,HUL,58,78.661
Monaco,2025,HUL,59,77.942
Monaco,2025,HUL,60,79.287
Monaco,2025,HUL,61,78.508
Monaco,2025,HUL,62,79.041
Monaco,2025,HUL,63,81.565
Monaco,2025,HUL,64,79.206
Monaco,2025,HUL,65,80.147
Monaco,2025,HUL,66,77.571
Monaco,2025,HUL,67,76.934
Monaco,2025,HUL,68,77.445
Monaco,2025,HUL,69,77.717
Monaco,2025,HUL,70,76.974
Monaco,2025,HUL,71,76.741
Monaco,2025,HUL,72,76.602
Hungary,2024,ALO,19,84.987
Hungary,2024,ALO,20,85.083
Hungary,2024,ALO,21,84.807
Hungary,2024,ALO,22,85.217
Hungary,2024,ALO,23,85.159
Hungary,2024,ALO,24,85.898
Hungary,2024,ALO,25,85.935
Hungary,2024,ALO,26,85.379
Hungary,2024,ALO,27,85.889
Hungary,2024,ALO,28,84.703
Hungary,2024,ALO,29,86.242
Hungary,2024,ALO,30,83.792
Hungary,2024,ALO,31,84.341
Hungary,2024,ALO,32,84.322
Hungary,2024,ALO,33,84.056
Hungary,2024,ALO,34,84.402
Hungary,2024,ALO,35,84.709
Hungary,2024,ALO,36,84.71
Hungary,2024,ALO,39,84.698
Hungary,2024,ALO,40,83.576
Hungary,2024,ALO,41,83.791
Hungary,2024,ALO,42,83.903
Hungary,2024,ALO,43,83.46
Hungary,2024,ALO,44,84.047
Hungary,2024,ALO,45,84.076
Hungary,2024,ALO,46,83.627
Hungary,2024,ALO,47,83.766
Hungary,2024,ALO,48,83.73
Hungary,2024,ALO,49,83.881
Hungary,2024,ALO,50,83.63
Hungary,2024,ALO,51,83.483
Hungary,2024,ALO,52,83.432
Hungary,2024,ALO,53,83.063
Hungary,2024,ALO,54,83.14
Hungary,2024,ALO,55,83.166
Hungary,2024,ALO,56,83.108
Hungary,2024,ALO,57,83.327
Hungary,2024,ALO,58,83.326
Hungary,2024,ALO,59,83.289
Hungary,2024,ALO,60,83.64
Hungary,2024,ALO,61,83.75
Hungary,2024,ALO,63,83.996
Hungary,2024,ALO,64,84.2
Hungary,2024,ALO,65,84.687
Hungary,2024,ALO,66,85.916
Qatar,2025,BEA,21,87.258
Qatar,2025,BEA,22,87.548
Qatar,2025,BEA,23,87.095
Qatar,2025,BEA,24,87.638
Qatar,2025,BEA,25,87.196
Qatar,2025,BEA,26,87.506
Qatar,2025,BEA,27,87.291
Qatar,2025,BEA,28,87.437
Qatar,2025,BEA,29,87.698
Qatar,2025,BEA,30,87.255
Qatar,2025,BEA,31,87.04
Qatar,2025,BEA,34,86.817
Qatar,2025,BEA,35,84.93
Qatar,2024,LEC,21,85.467
Qatar,2024,LEC,22,85.323
Qatar,2024,LEC,23,85.036
Qatar,2024,LEC,24,85.189
Qatar,2024,LEC,25,85.133
Qatar,2024,LEC,26,84.801
Qatar,2024,LEC,27,85.099
Qatar,2024,LEC,28,84.749
Qatar,2024,LEC,31,84.909
Qatar,2024,LEC,32,84.71
Qatar,2024,LEC,33,84.679
Qatar,2024,LEC,34,84.9
Qatar,2024,LEC,43,84.754
Qatar,2024,LEC,44,85.854
Qatar,2024,LEC,45,84.012
Qatar,2024,LEC,46,83.937
Qatar,2024,LEC,47,83.665
Qatar,2024,LEC,48,83.722
Qatar,2024,LEC,49,83.68
Qatar,2024,LEC,50,83.47
Qatar,2024,LEC,51,83.405
Qatar,2024,LEC,52,83.332
Qatar,2024,LEC,53,83.72
Miami,2024,GAS,19,93.807
Miami,2024,GAS,20,93.174
Miami,2024,GAS,21,93.639
Miami,2024,GAS,24,93.691
Miami,2024,GAS,25,93.983
Miami,2024,GAS,26,93.969
Miami,2024,GAS,27,94.44
Miami,2024,GAS,33,93.614
Miami,2024,GAS,34,94.561
Miami,2024,GAS,35,93.201
Miami,2024,GAS,36,92.863
Miami,2024,GAS,37,92.878
Miami,2024,GAS,38,92.785
Miami,2024,GAS,39,92.989
Miami,2024,GAS,40,93.007
Miami,2024,GAS,41,92.786
Miami,2024,GAS,42,93.001
Miami,2024,GAS,43,92.627
Miami,2024,GAS,44,92.504
Miami,2024,GAS,45,92.855
Miami,2024,GAS,46,92.981
Miami,2024,GAS,47,94.341
Miami,2024,GAS,48,92.767
Miami,2024,GAS,49,92.628
Miami,2024,GAS,50,92.72
